norad_cat_id,object_name,country_code,rcs_size,min_separation_km,hours_within_100km,prior,likelihood_ratio,posterior,propagation_failed
58435,COSMOS 2572,CIS,LARGE,222.278,0.0,0.05,0.3305,0.0171,False
18095,COSMOS 1850,CIS,LARGE,224.5357,0.0,0.05,0.3267,0.0169,False
18187,COSMOS 1867,CIS,LARGE,225.4072,0.0,0.05,0.3252,0.0168,False
18585,COSMOS 1898,CIS,LARGE,225.4613,0.0,0.05,0.3251,0.0168,False
65270,COSMOS 2594,CIS,LARGE,225.9802,0.0,0.05,0.3243,0.0168,False
38711,MKA-FKI 1,CIS,LARGE,227.0916,0.0,0.05,0.3224,0.0167,False
57629,HEAD-3D,PRC,MEDIUM,227.6948,0.0,0.05,0.3214,0.0166,False
62240,QIANFAN-39,PRC,LARGE,228.1397,0.0,0.05,0.3207,0.0166,False
36414,YAOGAN 9B,PRC,LARGE,228.4731,0.0,0.05,0.3202,0.0166,False
50466,XW-3 (CAS 9),PRC,MEDIUM,229.0609,0.0,0.05,0.3192,0.0165,False
65267,COSMOS 2591,CIS,LARGE,230.1541,0.0,0.05,0.3174,0.0164,False
15755,COSMOS 1656,CIS,LARGE,230.762,0.0,0.05,0.3165,0.0164,False
40336,CBERS-4,PRC,LARGE,230.84,0.0,0.05,0.3164,0.0164,False
22080,COSMOS 2208,CIS,LARGE,231.0534,0.0,0.05,0.316,0.0164,False
10120,COSMOS 923,CIS,LARGE,231.2022,0.0,0.05,0.3158,0.0163,False
35866,STERKH 2,CIS,MEDIUM,232.1124,0.0,0.05,0.3143,0.0163,False
40070,MKA PN2 (RELEK),CIS,LARGE,232.1162,0.0,0.05,0.3143,0.0163,False
13991,COSMOS 1452,CIS,LARGE,232.911,0.0,0.05,0.3131,0.0162,False
37165,YAOGAN 11,PRC,LARGE,233.0346,0.0,0.05,0.3129,0.0162,False
53522,YAOGAN-35 04A,PRC,LARGE,234.2916,0.0,0.05,0.3109,0.0161,False
61735,IONOSFERA-M 01,CIS,LARGE,235.0946,0.0,0.05,0.3097,0.016,False
35865,METEOR-M,CIS,LARGE,237.0786,0.0,0.05,0.3067,0.0159,False
65719,GEESAT 6-07,PRC,,237.0985,0.0,0.05,0.3067,0.0159,False
27560,MOZHAYETS,CIS,LARGE,237.3281,0.0,0.05,0.3063,0.0159,False
16952,COSMOS 1777,CIS,LARGE,237.4914,0.0,0.05,0.3061,0.0159,False
21819,INTERCOSMOS 25,CIS,LARGE,238.0636,0.0,0.05,0.3052,0.0158,False
65268,COSMOS 2592,CIS,LARGE,238.6221,0.0,0.05,0.3044,0.0158,False
65852,SHIYAN 30 02,PRC,,238.8311,0.0,0.05,0.3041,0.0158,False
58913,GEESAT 2-09,PRC,MEDIUM,239.1172,0.0,0.05,0.3036,0.0157,False
53877,YUNHAI 1-03,PRC,LARGE,239.5861,0.0,0.05,0.303,0.0157,False
54700,SHIYAN 20B (SY-20B),PRC,LARGE,240.7451,0.0,0.05,0.3013,0.0156,False
39202,SJ-11-05,PRC,LARGE,242.5376,0.0,0.05,0.2987,0.0155,False
58758,YUNYAO-1 18,PRC,MEDIUM,243.696,0.0,0.05,0.297,0.0154,False
5174,COSMOS 407,CIS,LARGE,244.4256,0.0,0.05,0.296,0.0153,False
39011,YAOGAN 16A,PRC,LARGE,244.728,0.0,0.05,0.2955,0.0153,False
44450,YAOGAN-30 P,PRC,LARGE,245.4073,0.0,0.05,0.2946,0.0153,False
65269,COSMOS 2593,CIS,LARGE,245.6923,0.0,0.05,0.2942,0.0152,False
49008,FENGYUN 3E,PRC,LARGE,245.8441,0.0,0.05,0.294,0.0152,False
12645,INTERCOSMOS 22,CIS,LARGE,246.3004,0.0,0.05,0.2933,0.0152,False
6965,COSMOS 614,CIS,LARGE,246.5038,0.0,0.05,0.293,0.0152,False
53757,CENTISPACE-1 S3,PRC,MEDIUM,247.6932,0.0,0.05,0.2914,0.0151,False
60385,QIANFAN-7,PRC,LARGE,247.7888,0.0,0.05,0.2913,0.0151,False
66043,QIANFAN-101,PRC,,248.335,0.0,0.05,0.2905,0.0151,False
15482,COSMOS 1624,CIS,LARGE,248.647,0.0,0.05,0.2901,0.015,False
39455,SHIYAN 5 (SY-5),PRC,LARGE,249.3525,0.0,0.05,0.2891,0.015,False
61561,QIANFAN-28,PRC,LARGE,249.402,0.0,0.05,0.2891,0.015,False
57630,HEAD-3E,PRC,MEDIUM,249.7557,0.0,0.05,0.2886,0.015,False
43642,YAOGAN-32 A,PRC,LARGE,250.3135,0.0,0.05,0.2878,0.0149,False
25730,FENGYUN 1C,PRC,MEDIUM,250.477,0.0,0.05,0.2876,0.0149,False
5917,METEOR 1-11,CIS,LARGE,251.1881,0.0,0.05,0.2866,0.0149,False
4138,COSMOS 304,CIS,LARGE,251.6947,0.0,0.05,0.286,0.0148,False
21418,COSMOS 2150,CIS,LARGE,252.2857,0.0,0.05,0.2852,0.0148,False
46396,GAOFEN 11 2,PRC,LARGE,252.305,0.0,0.05,0.2852,0.0148,False
10520,COSMOS 968,CIS,LARGE,253.0252,0.0,0.05,0.2842,0.0147,False
22561,START 1,CIS,LARGE,253.1668,0.0,0.05,0.284,0.0147,False
61554,QIANFAN-21,PRC,LARGE,253.3202,0.0,0.05,0.2838,0.0147,False
57422,QIANKUN-1,PRC,MEDIUM,253.7189,0.0,0.05,0.2833,0.0147,False
39177,COSMOS 2486,CIS,LARGE,256.7971,0.0,0.05,0.2793,0.0145,False
52200,GAOFEN 3 03,PRC,LARGE,257.2341,0.0,0.05,0.2787,0.0145,False
38046,ZY 3,PRC,LARGE,257.2835,0.0,0.05,0.2787,0.0145,False
2801,COSMOS 158,CIS,LARGE,257.5387,0.0,0.05,0.2784,0.0144,False
6392,METEOR 1-14,CIS,LARGE,257.9967,0.0,0.05,0.2778,0.0144,False
65121,GEESAT 4-03,PRC,MEDIUM,258.4221,0.0,0.05,0.2772,0.0144,False
57490,FENGYUN 3F,PRC,LARGE,258.5933,0.0,0.05,0.277,0.0144,False
13241,COSMOS 1371,CIS,LARGE,258.7727,0.0,0.05,0.2768,0.0144,False
22675,COSMOS 2251,CIS,LARGE,258.9625,0.0,0.05,0.2765,0.0143,False
61560,QIANFAN-27,PRC,LARGE,260.3447,0.0,0.05,0.2748,0.0143,False
8343,COSMOS 773,CIS,LARGE,260.7013,0.0,0.05,0.2744,0.0142,False
10514,METEOR 2-3,CIS,LARGE,262.0235,0.0,0.05,0.2727,0.0142,False
20624,COSMOS 2082,CIS,LARGE,262.3197,0.0,0.05,0.2724,0.0141,False
66515,SZ-21 MODULE,PRC,,262.7338,0.0,0.05,0.2719,0.0141,False
57166,METEOR M2-3,CIS,LARGE,262.8582,0.0,0.05,0.2717,0.0141,False
33434,CHUANG XIN 1-02(CX-1-02),PRC,MEDIUM,262.8798,0.0,0.05,0.2717,0.0141,False
10961,COSMOS 1023,CIS,LARGE,263.482,0.0,0.05,0.271,0.0141,False
16860,COSMOS 1763,CIS,LARGE,263.6041,0.0,0.05,0.2708,0.0141,False
62243,QIANFAN-42,PRC,LARGE,263.9471,0.0,0.05,0.2704,0.014,False
39260,FENGYUN 3C,PRC,LARGE,264.0572,0.0,0.05,0.2703,0.014,False
57795,TIANQI 24,PRC,MEDIUM,264.3416,0.0,0.05,0.2699,0.014,False
54214,SHIYAN 20C (SY-20C),PRC,LARGE,264.7808,0.0,0.05,0.2694,0.014,False
6059,COSMOS 494,CIS,LARGE,266.8866,0.0,0.05,0.2669,0.0139,False
17589,COSMOS 1833,CIS,LARGE,267.4971,0.0,0.05,0.2662,0.0138,False
19769,COSMOS 1992,CIS,LARGE,267.7199,0.0,0.05,0.2659,0.0138,False
22802,COSMOS 2263,CIS,LARGE,268.5885,0.0,0.05,0.2649,0.0137,False
22671,MOLNIYA 1-86,CIS,LARGE,268.8034,0.0,0.05,0.2646,0.0137,False
11510,COSMOS 1125,CIS,LARGE,268.9515,0.0,0.05,0.2645,0.0137,False
14759,COSMOS 1538,CIS,LARGE,269.2803,0.0,0.05,0.2641,0.0137,False
41900,SPARK 1,PRC,MEDIUM,269.9546,0.0,0.05,0.2633,0.0137,False
54699,SHIYAN 20A (SY-20A),PRC,LARGE,270.3314,0.0,0.05,0.2629,0.0136,False
11165,COSMOS 1066,CIS,LARGE,270.3801,0.0,0.05,0.2628,0.0136,False
12791,COSMOS 1302,CIS,LARGE,270.5788,0.0,0.05,0.2626,0.0136,False
36413,YAOGAN 9A,PRC,LARGE,270.6723,0.0,0.05,0.2625,0.0136,False
43011,HEAD-1,PRC,MEDIUM,271.3331,0.0,0.05,0.2617,0.0136,False
19038,COSMOS 1937,CIS,LARGE,271.9262,0.0,0.05,0.261,0.0136,False
64877,IONOSFERA-M 04,CIS,LARGE,272.0808,0.0,0.05,0.2609,0.0135,False
23087,COSMOS 2278,CIS,LARGE,272.1257,0.0,0.05,0.2608,0.0135,False
6323,COSMOS 540,CIS,LARGE,272.5255,0.0,0.05,0.2603,0.0135,False
43915,YUNHAI 2-1F,PRC,LARGE,272.5554,0.0,0.05,0.2603,0.0135,False
13027,COSMOS 1331,CIS,LARGE,272.8184,0.0,0.05,0.26,0.0135,False
32958,FENGYUN 3A,PRC,LARGE,272.8638,0.0,0.05,0.26,0.0135,False
45721,HAIYANG 1D,PRC,LARGE,273.0015,0.0,0.05,0.2598,0.0135,False
3504,COSMOS 249,CIS,LARGE,273.5581,0.0,0.05,0.2592,0.0135,False
16011,COSMOS 1680,CIS,LARGE,274.2068,0.0,0.05,0.2585,0.0134,False
7433,COSMOS 676,CIS,LARGE,274.2118,0.0,0.05,0.2584,0.0134,False
40555,COSMOS 2504,CIS,MEDIUM,274.9086,0.0,0.05,0.2577,0.0134,False
7209,METEOR 1-16,CIS,LARGE,275.5753,0.0,0.05,0.2569,0.0133,False
19256,COSMOS 1954,CIS,LARGE,276.009,0.0,0.05,0.2565,0.0133,False
16181,COSMOS 1697,CIS,LARGE,276.2739,0.0,0.05,0.2562,0.0133,False
38038,ZY 1,PRC,LARGE,276.3601,0.0,0.05,0.2561,0.0133,False
21014,COSMOS 2112,CIS,LARGE,277.8437,0.0,0.05,0.2544,0.0132,False
4964,COSMOS 397,CIS,LARGE,278.1309,0.0,0.05,0.2541,0.0132,False
8458,COSMOS 783,CIS,LARGE,278.623,0.0,0.05,0.2536,0.0132,False
58349,HAIYANG 3A,PRC,LARGE,279.5298,0.0,0.05,0.2526,0.0131,False
49495,GAOFEN 3 02,PRC,LARGE,279.8445,0.0,0.05,0.2523,0.0131,False
11111,COSMOS 1048,CIS,LARGE,279.9832,0.0,0.05,0.2521,0.0131,False
43010,FENGYUN 3D,PRC,LARGE,280.8464,0.0,0.05,0.2512,0.013,False
57830,YAOGAN-40 01A,PRC,LARGE,281.7526,0.0,0.05,0.2502,0.013,False
4594,COSMOS 374,CIS,MEDIUM,282.0131,0.0,0.05,0.25,0.013,False
44528,ZY-1 02D,PRC,LARGE,282.4713,0.0,0.05,0.2495,0.013,False
39239,YAOGAN 17A,PRC,LARGE,283.3619,0.0,0.05,0.2485,0.0129,False
37931,SHIYAN 4 (SY-4),PRC,LARGE,283.9967,0.0,0.05,0.2479,0.0129,False
39012,YAOGAN 16B,PRC,LARGE,284.8526,0.0,0.05,0.247,0.0128,False
7274,METEOR 1-17,CIS,LARGE,284.976,0.0,0.05,0.2469,0.0128,False
11425,COSMOS 1110,CIS,LARGE,285.0009,0.0,0.05,0.2468,0.0128,False
31113,HAIYANG 1B,PRC,LARGE,285.8992,0.0,0.05,0.2459,0.0128,False
43643,YAOGAN-32 B,PRC,LARGE,286.3188,0.0,0.05,0.2455,0.0128,False
14452,METEOR 2-10,CIS,LARGE,286.9674,0.0,0.05,0.2448,0.0127,False
57833,YAOGAN-40 01C,PRC,LARGE,287.237,0.0,0.05,0.2446,0.0127,False
39240,YAOGAN 17B,PRC,LARGE,287.2374,0.0,0.05,0.2446,0.0127,False
61556,QIANFAN-23,PRC,LARGE,287.6451,0.0,0.05,0.2441,0.0127,False
14401,COSMOS 1503,CIS,LARGE,287.7822,0.0,0.05,0.244,0.0127,False
43609,HAIYANG 1C,PRC,LARGE,287.9382,0.0,0.05,0.2438,0.0127,False
11573,COSMOS 1140,CIS,LARGE,288.0869,0.0,0.05,0.2437,0.0127,False
40136,LING QIAO,PRC,MEDIUM,288.1382,0.0,0.05,0.2436,0.0127,False
33433,SHIYAN 3 (SY-3),PRC,MEDIUM,288.8699,0.0,0.05,0.2429,0.0126,False
14240,COSMOS 1486,CIS,LARGE,288.9736,0.0,0.05,0.2428,0.0126,False
40137,CHUANG XIN 1-04,PRC,MEDIUM,289.4559,0.0,0.05,0.2423,0.0126,False
8519,METEOR 1-23,CIS,LARGE,290.5893,0.0,0.05,0.2412,0.0125,False
44547,YUNHAI 1-02,PRC,LARGE,290.7798,0.0,0.05,0.241,0.0125,False
15031,COSMOS 1570,CIS,LARGE,290.8314,0.0,0.05,0.2409,0.0125,False
43913,YUNHAI 2-1E,PRC,LARGE,292.5924,0.0,0.05,0.2392,0.0124,False
27431,FENGYUN 1D,PRC,LARGE,292.836,0.0,0.05,0.239,0.0124,False
9481,METEOR 1-26,CIS,LARGE,292.9288,0.0,0.05,0.2389,0.0124,False
61557,QIANFAN-24,PRC,LARGE,293.3988,0.0,0.05,0.2384,0.0124,False
43909,YUNHAI 2-1A,PRC,LARGE,293.8014,0.0,0.05,0.238,0.0124,False
43911,YUNHAI 2-1C,PRC,LARGE,294.172,0.0,0.05,0.2377,0.0124,False
27430,HAIYANG 1,PRC,LARGE,294.7908,0.0,0.05,0.2371,0.0123,False
43910,YUNHAI 2-1B,PRC,LARGE,295.2552,0.0,0.05,0.2366,0.0123,False
37214,FENGYUN 3B,PRC,LARGE,295.3799,0.0,0.05,0.2365,0.0123,False
59280,YUNHAI 2-2A,PRC,MEDIUM,296.4813,0.0,0.05,0.2355,0.0122,False
57832,YAOGAN-40 01B,PRC,LARGE,296.5547,0.0,0.05,0.2354,0.0122,False
23704,COSMOS 2322,CIS,LARGE,297.0072,0.0,0.05,0.235,0.0122,False
64876,IONOSFERA-M 03,CIS,LARGE,298.2642,0.0,0.05,0.2338,0.0122,False
4419,METEOR 1-5,CIS,LARGE,298.3181,0.0,0.05,0.2337,0.0122,False
13148,COSMOS 1354,CIS,LARGE,298.3408,0.0,0.05,0.2337,0.0122,False
11962,METEOR 2-6,CIS,LARGE,298.9558,0.0,0.05,0.2331,0.0121,False
57794,TIANQI 23,PRC,MEDIUM,298.9883,0.0,0.05,0.2331,0.0121,False
54029,ASO-S,PRC,LARGE,299.0134,0.0,0.05,0.2331,0.0121,False
59285,YUNHAI 2-2F,PRC,MEDIUM,299.0135,0.0,0.05,0.2331,0.0121,False
59281,YUNHAI 2-2B,PRC,MEDIUM,299.8868,0.0,0.05,0.2322,0.0121,False
9443,COSMOS 858,CIS,LARGE,303.039,0.0,0.05,0.2293,0.0119,False
54235,YUNHAI 3,PRC,LARGE,303.8175,0.0,0.05,0.2286,0.0119,False
12456,METEOR 2-7,CIS,LARGE,304.0863,0.0,0.05,0.2284,0.0119,False
35869,UGATUSAT,CIS,MEDIUM,304.2856,0.0,0.05,0.2282,0.0119,False
6256,METEOR 1-13,CIS,LARGE,304.4368,0.0,0.05,0.2281,0.0119,False
7490,METEOR 1-19,CIS,LARGE,304.7324,0.0,0.05,0.2278,0.0118,False
61568,QIANFAN-35,PRC,LARGE,305.5132,0.0,0.05,0.2271,0.0118,False
59051,METEOR M2-4,CIS,LARGE,305.7134,0.0,0.05,0.2269,0.0118,False
22565,COSMOS 2237,CIS,LARGE,305.7813,0.0,0.05,0.2269,0.0118,False
31792,COSMOS 2428,CIS,LARGE,306.6596,0.0,0.05,0.2261,0.0118,False
7714,METEOR 1-21,CIS,LARGE,306.7985,0.0,0.05,0.226,0.0118,False
59284,YUNHAI 2-2E,PRC,MEDIUM,306.9827,0.0,0.05,0.2258,0.0117,False
59282,YUNHAI 2-2C,PRC,MEDIUM,307.2131,0.0,0.05,0.2256,0.0117,False
6659,METEOR 1-15,CIS,LARGE,307.6608,0.0,0.05,0.2252,0.0117,False
16681,COSMOS 1741,CIS,LARGE,309.0928,0.0,0.05,0.2239,0.0116,False
17369,COSMOS 1818,CIS,LARGE,309.7619,0.0,0.05,0.2234,0.0116,False
53763,YAOGAN-35 05C,PRC,LARGE,311.3535,0.0,0.05,0.222,0.0115,False
64753,SHIYAN 28B-01 (SY-28B 01,PRC,LARGE,311.5224,0.0,0.05,0.2218,0.0115,False
19119,COSMOS 1943,CIS,LARGE,311.8443,0.0,0.05,0.2216,0.0115,False
35868,TATIANA 2,CIS,MEDIUM,312.3166,0.0,0.05,0.2212,0.0115,False
64058,TIANQI 16,PRC,MEDIUM,312.3733,0.0,0.05,0.2211,0.0115,False
43912,YUNHAI 2-1D,PRC,LARGE,313.9287,0.0,0.05,0.2198,0.0114,False
49113,PAYLOAD B,PRC,MEDIUM,314.511,0.0,0.05,0.2193,0.0114,False
62365,TIANQI 33,PRC,MEDIUM,316.2818,0.0,0.05,0.2178,0.0113,False
36095,COSMOS 2455,CIS,LARGE,317.1139,0.0,0.05,0.2171,0.0113,False
8799,METEOR 1-24,CIS,LARGE,317.3172,0.0,0.05,0.217,0.0113,False
8473,COSMOS 785,CIS,LARGE,317.3276,0.0,0.05,0.2169,0.0113,False
49019,NINGXIA-1 7,PRC,MEDIUM,318.059,0.0,0.05,0.2163,0.0113,False
37930,CHUANG XIN 1-03,PRC,MEDIUM,318.6141,0.0,0.05,0.2159,0.0112,False
12319,COSMOS 1249,CIS,LARGE,318.6323,0.0,0.05,0.2159,0.0112,False
24297,COSMOS 2333,CIS,LARGE,318.6433,0.0,0.05,0.2159,0.0112,False
17303,COSMOS 1814,CIS,LARGE,319.6839,0.0,0.05,0.215,0.0112,False
59283,YUNHAI 2-2D,PRC,MEDIUM,320.7416,0.0,0.05,0.2142,0.0111,False
44780,NINGXIA-1 2,PRC,MEDIUM,320.8415,0.0,0.05,0.2141,0.0111,False
22284,COSMOS 2227,CIS,LARGE,323.3881,0.0,0.05,0.212,0.011,False
57793,TIANQI 22,PRC,MEDIUM,324.4006,0.0,0.05,0.2112,0.011,False
67476,TIANQI 37,PRC,,326.1073,0.0,0.05,0.2099,0.0109,False
44782,NINGXIA-1 4,PRC,MEDIUM,327.8869,0.0,0.05,0.2085,0.0109,False
52202,COSMOS 2554,CIS,LARGE,327.9998,0.0,0.05,0.2084,0.0109,False
57047,SHIYAN 25 (SY-25),PRC,LARGE,328.1065,0.0,0.05,0.2083,0.0108,False
44387,METEOR M2-2,CIS,LARGE,329.0196,0.0,0.05,0.2076,0.0108,False
44781,NINGXIA-1 3,PRC,MEDIUM,329.078,0.0,0.05,0.2076,0.0108,False
17295,COSMOS 1812,CIS,LARGE,329.4215,0.0,0.05,0.2073,0.0108,False
15333,COSMOS 1603,CIS,LARGE,330.4405,0.0,0.05,0.2065,0.0108,False
54383,COSMOS 2566,CIS,MEDIUM,331.2497,0.0,0.05,0.2059,0.0107,False
3530,COSMOS 252,CIS,LARGE,331.3041,0.0,0.05,0.2059,0.0107,False
20788,FENGYUN 1B,PRC,LARGE,331.6715,0.0,0.05,0.2056,0.0107,False
9661,METEOR 2-2,CIS,LARGE,332.0089,0.0,0.05,0.2054,0.0107,False
54381,COSMOS 2565,CIS,LARGE,332.1514,0.0,0.05,0.2053,0.0107,False
11605,METEOR 2-5,CIS,LARGE,333.0805,0.0,0.05,0.2046,0.0107,False
8026,METEOR 2-1,CIS,LARGE,333.5649,0.0,0.05,0.2042,0.0106,False
40069,METEOR M2,CIS,LARGE,334.6972,0.0,0.05,0.2034,0.0106,False
67479,TIANQI 40,PRC,,335.0197,0.0,0.05,0.2031,0.0106,False
8845,METEOR 1-25,CIS,LARGE,335.7272,0.0,0.05,0.2026,0.0106,False
22219,COSMOS 2219,CIS,LARGE,336.0816,0.0,0.05,0.2023,0.0105,False
62367,TIANQI 35,PRC,MEDIUM,338.2155,0.0,0.05,0.2008,0.0105,False
61198,TIANQI 32,PRC,MEDIUM,338.2939,0.0,0.05,0.2007,0.0105,False
12818,COSMOS 1305,CIS,LARGE,340.8503,0.0,0.05,0.1989,0.0104,False
11288,METEOR 2-4,CIS,LARGE,341.0708,0.0,0.05,0.1987,0.0104,False
67478,TIANQI 39,PRC,,341.9989,0.0,0.05,0.1981,0.0103,False
17973,COSMOS 1844,CIS,LARGE,342.3159,0.0,0.05,0.1978,0.0103,False
61567,QIANFAN-34,PRC,LARGE,343.4623,0.0,0.05,0.197,0.0103,False
39241,YAOGAN 17C,PRC,LARGE,345.0924,0.0,0.05,0.1959,0.0102,False
18957,COSMOS 1932,CIS,LARGE,345.1922,0.0,0.05,0.1958,0.0102,False
19649,COSMOS 1980,CIS,LARGE,346.4674,0.0,0.05,0.1949,0.0102,False
23404,COSMOS 2297,CIS,LARGE,347.2328,0.0,0.05,0.1944,0.0101,False
13718,METEOR 2-9,CIS,LARGE,348.7906,0.0,0.05,0.1934,0.0101,False
3081,COSMOS 198,CIS,LARGE,348.8538,0.0,0.05,0.1933,0.0101,False
9903,METEOR 1-27,CIS,LARGE,350.571,0.0,0.05,0.1922,0.01,False
59343,YUNHAI 3-02,PRC,LARGE,350.6219,0.0,0.05,0.1921,0.01,False
26069,COSMOS 2369,CIS,LARGE,350.7644,0.0,0.05,0.192,0.01,False
61552,QIANFAN-19,PRC,LARGE,352.1167,0.0,0.05,0.1911,0.01,False
15930,COSMOS 1670,CIS,LARGE,352.217,0.0,0.05,0.1911,0.01,False
43657,COSMOS 2528,CIS,LARGE,353.2207,0.0,0.05,0.1904,0.0099,False
57792,TIANQI 21,PRC,MEDIUM,353.5515,0.0,0.05,0.1902,0.0099,False
7574,METEOR 1-20,CIS,LARGE,353.817,0.0,0.05,0.19,0.0099,False
25394,RESURS O1-N4,CIS,LARGE,355.0046,0.0,0.05,0.1892,0.0099,False
62366,TIANQI 34,PRC,MEDIUM,356.1241,0.0,0.05,0.1885,0.0098,False
63920,YAOGAN-40 02C,PRC,LARGE,356.1306,0.0,0.05,0.1885,0.0098,False
15986,COSMOS 1677,CIS,LARGE,356.4229,0.0,0.05,0.1883,0.0098,False
11788,COSMOS 1176,CIS,LARGE,358.2175,0.0,0.05,0.1871,0.0098,False
40358,COSMOS 2502,CIS,LARGE,358.289,0.0,0.05,0.1871,0.0098,False
12783,COSMOS 1299,CIS,LARGE,358.6254,0.0,0.05,0.1869,0.0097,False
8293,METEOR 1-22,CIS,LARGE,359.1002,0.0,0.05,0.1866,0.0097,False
59911,TIANQI 27,PRC,MEDIUM,359.9942,0.0,0.05,0.186,0.0097,False
63919,YAOGAN-40 02B,PRC,LARGE,360.4223,0.0,0.05,0.1857,0.0097,False
7005,COSMOS 626,CIS,LARGE,360.5921,0.0,0.05,0.1856,0.0097,False
14670,STTW-T1,PRC,LARGE,363.2616,0.0,0.05,0.1839,0.0096,False
28352,COSMOS 2406,CIS,LARGE,364.2156,0.0,0.05,0.1834,0.0096,False
7291,COSMOS 651,CIS,LARGE,364.4986,0.0,0.05,0.1832,0.0095,False
40110,YAOGAN 20B,PRC,LARGE,366.1114,0.0,0.05,0.1822,0.0095,False
64060,TIANQI 18,PRC,MEDIUM,366.602,0.0,0.05,0.1819,0.0095,False
16735,METEOR 2-14,CIS,LARGE,367.1712,0.0,0.05,0.1815,0.0095,False
25731,SJ-5,PRC,LARGE,367.4236,0.0,0.05,0.1814,0.0095,False
61736,IONOSFERA-M 02,CIS,LARGE,367.4266,0.0,0.05,0.1814,0.0095,False
28382,DOUBLESTAR (TC-2),PRC,LARGE,368.6355,0.0,0.05,0.1806,0.0094,False
17241,COSMOS 1809,CIS,LARGE,368.7954,0.0,0.05,0.1806,0.0094,False
19467,FENGYUN 1A,PRC,LARGE,369.0209,0.0,0.05,0.1804,0.0094,False
6148,COSMOS 514,CIS,LARGE,369.2123,0.0,0.05,0.1803,0.0094,False
14450,COSMOS 1506,CIS,LARGE,369.5603,0.0,0.05,0.1801,0.0094,False
63918,YAOGAN-40 02A,PRC,LARGE,369.5769,0.0,0.05,0.1801,0.0094,False
61196,TIANQI 30,PRC,MEDIUM,369.7116,0.0,0.05,0.18,0.0094,False
5731,METEOR 1-10,CIS,LARGE,371.4386,0.0,0.05,0.179,0.0093,False
59909,TIANQI 25,PRC,MEDIUM,372.6258,0.0,0.05,0.1783,0.0093,False
20670,METEOR 2-19,CIS,LARGE,374.2324,0.0,0.05,0.1773,0.0092,False
40340,YAOGAN 25C,PRC,LARGE,374.4204,0.0,0.05,0.1772,0.0092,False
9637,COSMOS 887,CIS,LARGE,374.9904,0.0,0.05,0.1769,0.0092,False
25406,COSMOS 2360,CIS,LARGE,375.2321,0.0,0.05,0.1767,0.0092,False
49018,NINGXIA-1 6,PRC,MEDIUM,375.5997,0.0,0.05,0.1765,0.0092,False
11735,COSMOS 1168,CIS,LARGE,376.2286,0.0,0.05,0.1762,0.0092,False
7727,COSMOS 724,CIS,LARGE,376.2838,0.0,0.05,0.1761,0.0092,False
19324,COSMOS 1959,CIS,LARGE,376.4561,0.0,0.05,0.176,0.0092,False
67477,TIANQI 38,PRC,,376.6624,0.0,0.05,0.1759,0.0092,False
43275,YAOGAN-31 A,PRC,LARGE,377.8146,0.0,0.05,0.1752,0.0091,False
3158,COSMOS 209,CIS,LARGE,379.6289,0.0,0.05,0.1742,0.0091,False
61197,TIANQI 31,PRC,MEDIUM,380.5886,0.0,0.05,0.1737,0.0091,False
18312,METEOR 2-16,CIS,LARGE,380.629,0.0,0.05,0.1736,0.0091,False
32052,COSMOS 2429,CIS,LARGE,380.9238,0.0,0.05,0.1735,0.009,False
13175,COSMOS 1365,CIS,LARGE,381.1274,0.0,0.05,0.1734,0.009,False
40339,YAOGAN 25B,PRC,LARGE,381.5759,0.0,0.05,0.1731,0.009,False
15516,METEOR 2-12,CIS,LARGE,382.6753,0.0,0.05,0.1725,0.009,False
10512,COSMOS 967,CIS,LARGE,382.7962,0.0,0.05,0.1724,0.009,False
6019,COSMOS 489,CIS,LARGE,382.8232,0.0,0.05,0.1724,0.009,False
13353,COSMOS 1386,CIS,LARGE,382.9973,0.0,0.05,0.1723,0.009,False
7736,COSMOS 726,CIS,LARGE,383.0995,0.0,0.05,0.1723,0.009,False
49022,NINGXIA-1 10,PRC,MEDIUM,384.2711,0.0,0.05,0.1716,0.009,False
62368,TIANQI 36,PRC,MEDIUM,385.9744,0.0,0.05,0.1707,0.0089,False
28521,COSMOS 2414,CIS,LARGE,386.0441,0.0,0.05,0.1706,0.0089,False
10692,COSMOS 991,CIS,LARGE,386.8253,0.0,0.05,0.1702,0.0089,False
35636,STERKH,CIS,MEDIUM,387.2241,0.0,0.05,0.17,0.0089,False
10141,COSMOS 928,CIS,LARGE,387.3722,0.0,0.05,0.1699,0.0089,False
10539,COSMOS 972,CIS,LARGE,387.5608,0.0,0.05,0.1698,0.0089,False
63163,QIANFAN-77,PRC,LARGE,388.2342,0.0,0.05,0.1694,0.0088,False
9610,COSMOS 883,CIS,LARGE,388.3076,0.0,0.05,0.1694,0.0088,False
43276,YAOGAN-31 B,PRC,LARGE,388.4102,0.0,0.05,0.1693,0.0088,False
64059,TIANQI 17,PRC,MEDIUM,388.7516,0.0,0.05,0.1692,0.0088,False
20103,NADEZHDA 1,CIS,LARGE,389.0543,0.0,0.05,0.169,0.0088,False
61553,QIANFAN-20,PRC,LARGE,390.4021,0.0,0.05,0.1683,0.0088,False
46469,HAIYANG 2C,PRC,LARGE,390.6088,0.0,0.05,0.1682,0.0088,False
59910,TIANQI 26,PRC,MEDIUM,390.6483,0.0,0.05,0.1681,0.0088,False
40109,YAOGAN 20A,PRC,LARGE,390.7929,0.0,0.05,0.1681,0.0088,False
